asin,rating,reviews,stopwords,punctuation,hastags,numerics,upper,word_count,char_count,avg_word,Good_reviews,polarity,subjectivity
B077TWR9D8,4.0,das puzzle ist eigentlich ganz toll und mein sohn 9 konnte ihr recht gut zusammen bauen allerdings ist es nicht zu ende gedacht denn um das licht zu nutzen muss man 4 puzzles weglassen um quasi eine öffnung für das led zu lassen sas hätte man auch anders lösen können deswegen 1 stern abzugnicht ganz durchdacht,24,9,0,2,1,56,311,4.6,1.0,0.0,0.0
B077TWR9D8,5.0,macht spaß zum bauen und nicht schwer mein 6 jähriger hat ihn alleine gemachtprima,6,2,0,1,0,14,82,4.9,1.0,0.0,0.0
B077TWR9D8,5.0,sehr gute qualität als nachtlicht perfekt lies sich einfach puzzlentolles puzzle,3,2,0,0,0,11,80,6.4,1.0,0.0,0.0
B077TWR9D8,5.0,toller puzzle ball der jetzt jeden abend als nachtlicht bett meines kindes leuchtet toller beleuchteter puzzleball,5,2,0,0,0,16,114,6.2,1.0,0.0,0.0
B077TWR9D8,4.0,wunderschön etwas ein geduldsspiel beim aufbau aber dann recht stabil wenn man die lampe verwenden muss man allerdings einen teil der karte entfernen das ist etwas schadenett anzusehen,14,4,0,0,0,28,184,5.6,1.0,0.0,0.0
B077TWR9D8,5.0,das ist ein schönes puzzle einfach zu handhaben und ein tolles geschenkeinfach und toll,7,2,0,0,0,14,87,5.3,1.0,0.0,0.0
B077TWR9D8,2.0,der nordpol ist nicht vorhandenkontinente stimmen nicht,4,1,0,0,1,7,55,7.0,0.0,0.0,0.0
B077TWR9D8,3.0,ist ein super nachlicht für kinder schade ist das man wenn man es auf das licht stellt einzelne puzzle teile dazu entfernen musskompliziert,12,3,0,0,0,23,139,5.1,0.0,0.33,0.67
B077TWR9D8,3.0,als geschenk eine super idee jedoch habe ich es meinem neffen geschenkt denke bei kindern wird es bei der qualität eher schnell kaputt gehen sieht aber toll aus muss man sagenqualität könnte besser sein,17,5,0,0,0,34,202,5.0,0.0,0.33,0.67
B084BNW2PW,5.0,wir haben baustelle und koffer meistens dabei der junior hat spaß und das wirkt sich auf alle aus ja es bleibt ein bisserl sand zurück aber das sind eigentlich nur brösel man sollte halt dort spielen wo man abwischen kann ein tisch oder wären zu empfehlen das richtige für indoor sand,28,11,0,0,1,51,284,4.6,1.0,0.0,0.0
B084BNW2PW,5.0,alles super dankealles super danke,1,0,0,0,0,5,34,6.0,1.0,0.33,0.67
B084BNW2PW,5.0,alles bestens,1,1,0,0,0,2,13,6.0,1.0,0.0,0.0
B084BNW2PW,5.0,super zum verschenkender kleine war begeistert,2,0,0,0,0,6,46,6.8,1.0,0.33,0.67
B084BNW2PW,4.0,haben dieses set für einen kindergeburtstag gekauft sieht es toll aus nur ist für den preis viel zu wenig knete drinder kindergarten freund war dennoch glücklich damitsuper geschenk,13,3,0,0,0,28,181,5.5,1.0,0.0,0.0
B084BNW2PW,5.0,eine tolle idee mein enkel ist begeistertkynetic,3,0,0,0,0,7,48,6.0,1.0,0.0,0.0
B084BNW2PW,4.0,ich hab diesen koffer meinem neffen geschenkt der hat sich wahnsinnig gefreut und beschäftigt sich sehr viel damit ich finde es super das der sand dem koffer ist und man den überall mit hin nehmen kann ist sogar mit den urlaub gefahren allerdings finde ich ist etwas zu wenig sand dem koffer wir werden mal noch einen sack davon nachkaufen damit er einfach mehr bauen kannansonsten topgefällt,38,10,0,0,0,67,392,4.9,1.0,0.33,0.67
B084BNW2PW,4.0,habe den koffer als weihnachtsgeschenk für mein patenkind gekauft wir schwören ja mittlerweile auf diesen sand da mit diesem auch im haus gespielt werden kann und die beseitigung problemlos abläuftder koffer ist sehr praktisch wenn man keine lust mehr hat zu spielen einfach den koffer schließen und weglegendie abrissbirne war natürlich das highlight für den kleinenes könnte aber definitiv mehr sand dabei sein wir hatten zum glück schon welchen da und haben diesen einfach dazu gemischtsehr gut,42,9,0,0,0,77,497,5.5,1.0,0.0,0.0
B084BNW2PW,4.0,habe den baustellen kasten sich finde ich die idee super aber vollkommen überteuert mehr wie die 26 die ich bezahlt habe würde ich dafür nicht ausgeben der koffer schließt nicht dicht ab heisst der sand kann raus sand ist nur eine handvoll dabei also muss man mehr kaufen der sand ist auch viel zu teuer immerhin handelt es sich um 99 sand bindemittel habe 4kg für mit versand 18 bei ebay bekommen der preis ist dafür noch ok aber nicht das kinetic dafür haben willzu teuer,43,17,0,1,1,86,473,4.5,1.0,0.42,0.58
B084BNW2PW,4.0,sich gut jedoch ist vom koffer eine der schwarzen schließklappen defekt lag abgebrochen im karton ansonsten nette ideean sich gut,7,4,0,0,0,20,129,5.5,1.0,0.0,0.0
B084BNW2PW,3.0,der sand ansicht ist superauch der lk und die idee ansicht nur kippt immer der kran um wir müssen ihn jedesmal mit klebeband fixierendarüber ist mein sohn echt enttäuschtdas preisleistungsverhältnis passt nichtetwas entäuscht,13,8,0,0,1,33,225,5.8,0.0,0.0,0.0
B084BNW2PW,1.0,man kann diesem koffer überhaupt keinen sand aufbewahren ist den nähten sanddurchlässig für ein schwachsinn geld zum fenster hinaus geworfennicht zur aufbewahrung,10,1,0,0,0,22,162,6.4,0.0,0.0,0.0
B084BNW2PW,3.0,leider kann man mit der abrissbirne nichts anfangen die ist zu leicht für den relativ festen sand die menge sand die enthalten ist ist zum spielen zu wenig und füllt den koffer nicht mal zur hälfte aus also 2 kilo wären schon super ansonsten ganz nett und meines erachtens empfehlenswerter als die analoge prinzessinnen version mein sohn 6 hat eher mäßig und kurz freude dran die kleine mit fast 3 ist ausdauernder dabei ordnung,32,10,0,2,0,74,428,4.8,0.0,0.27,0.63
B084BNW2PW,3.0,hab es verschenkt gut angekommen sand super spielsachen billig ist oksand super rest billig,3,5,0,0,0,14,91,5.6,0.0,0.33,0.67
B084BNW2PW,2.0,das ganze teil sieht auf den bildern interessanter aus als echt die menge des sandes ist viel zu gering das material des krans ist unter jeder kritik also meine kinder 2 und 5 waren ca 20 minuten interessiert dann war es langweiligdie begeisterung hält sich grenze,23,6,0,2,0,46,264,4.8,0.0,0.0,0.0
B084BNW2PW,3.0,es ist sehr wenig sand drin zum spielen ist das zu wenig ich habe gleich welchen nachbestelltdem kind gefällt es,11,2,0,0,0,20,112,4.6,0.0,0.6,0.9
B084BNW2PW,2.0,kran war nach kurzem kaputt und der koffer ist viel zu klein zum einen ch rufen sand spielen für kleine wohnungen und zum mitnehmen super geeignet unsere beiden haben da aber keinen platz gehabt zu spielen wir haben nur 5kg sand einer großen ikeakiste der kran ist nur dem koffer verwendbar daher für uns unnütz und im nachhinein viel zu teuer lieber 2 kg sand als diese kisteunnütz und zu klein,36,25,0,1,0,71,395,4.6,0.0,0.33,0.67
B084BNW2PW,3.0,wir haben schon etwas länger kinetic sand benutzung zu weihnachten gab es zusätzlich dieses baustellen set der preis ist meiner meinung nach viel zu hoch für das geboten wird zum einen ist super wenig sand enthalten füllt nicht einmal die hälfte des koffers auch ist der sand ziemlich festhart über die wochen wurde er noch viel fester obwohl immer verschlossen aufbewahrt das mitgelieferte spielzeug interessiert meinen sohn nur wenig das fahrzeug ist noch ordnung der rest eigentlich unbrauchbar der kran fällt permanent abauseinander und die abrissbirne bewirkt gar nichts bei dem harten und schweren sandmein sohn hat zum glück trotzdem seinen spaß damit benutzt aber meist andere förmchen zum spielen praktisch ist halt der koffer für den transportwenig sand spielzeug unbrauchbar,55,21,0,0,3,121,785,5.5,0.0,0.33,0.67
B084BNW2PW,2.0,wir haben den baustellenkoffer geschenkt bekommen es war ein fahrzeug enthalten und ein kran der mitgelieferte sand war leider viel zu wenig sodass wir einen beutel 1299 nachkaufen mussten zusätzlich habe ich noch ein 3er set fahrzeuge dazu gekauft leider ist es dennoch sehr enttäuschend mein sohn 3 jahre hat nach dem ersten spielen gesagt das es total langweilig ist und ich den koffer verkaufen soll damit er neues haben kannkindermund tut wahrheit kundtotal überteuert würde ich niemals selbst kaufenlohnt sich nicht,41,17,0,0,0,82,521,5.4,0.0,0.0,0.75
B084BNW2PW,3.0,got construction set prek classroom thought would awesome sensory constancy fuss box trying fix iti thought kenetic sand brand durable thisgreat box came fell apart unpacking,0,7,0,0,2,26,174,5.7,0.0,1.0,1.0
B0007XQQSA,5.0,easy learn nice playthe best game spending quality time whole family children also play 78 years onour favorite game forget tv,1,6,0,0,1,21,126,5.0,1.0,0.28,0.62
B0007XQQSA,5.0,ein weiteres gutes spiel aus der zug um zug reihesehr tolles spiel,4,1,0,0,0,12,66,4.6,1.0,0.0,0.0
B0007XQQSA,5.0,schönes spiel für jung und alt macht immer wieder spaß toptolles spiel,3,3,0,0,0,12,70,4.9,1.0,0.0,0.0
B0007XQQSA,5.0,schnelle lieferungalles bestensgerne wieder,1,0,0,0,0,4,43,10.0,1.0,0.0,0.0
B0007XQQSA,5.0,es macht immer wieder spaßspiel mit suchtgefahr,3,1,0,0,0,7,47,5.9,1.0,0.0,0.0
B0007XQQSA,5.0,den letzten jahren standen spiele zu weihnachten wieder hoch im kurs der ferienzeit macht es dann auch immer richtig spaß mit allen zu spielen beim ersten mal war es noch etwas tricky aber uns hat dieses spiel mit seiner neuen idee echt sehr gut gefallen und es war nicht einfach seine bahnlinien zu bauen wir werden sicherlich auch noch die eine oder andere ergänzung holen es hat allen spaß gemacht ob jung ob altkurzweiliges spiel,41,12,0,0,0,75,433,4.8,1.0,0.0,0.0
B0007XQQSA,5.0,ich habe dieses spiel lieben gelerntes ist einfach zu erlernen bringt aber auch kleine strategische möglichkeiten mit eindaher ist es für groß und klein geeignet und der kleine ärgere deine mitspieler ist auch enthaltendie kleinen anpassungen zum original sind gut durchdacht und das spielprinzip auf die deutschlandkarte zu übertragen hat sehr gut geklapptdie änderungen insbesondere die größeren wagon und zielkarten sind sehr gut und die diversität durch 2 arten von streckenzielen sind ebenso eine gute ergänzungeinziges manko bei dem ich aber auch keine bessere lösung hätte ist die verwirrung anfang durch die streckenfarben und der eigenen spielfarbetrotzdessen klare empfehlungabsolute brettspiel empfehlung,48,15,0,1,0,101,715,6.1,1.0,0.38,0.75
B0007XQQSA,5.0,wir spielen oft und gerne zugumzug und haben neben der europa version auch die nordamerikavariante und zugumzug weltreise wir haben die verschiedenen versionen schon zu zweit zu dritt zu viert und zu fünft gespielt für 4 oder 5 spieler ist eindeutig die europa version besten geeignet da man durch das bauen von bahnhöfen auch bei einem bereits sehr verbauten spielplan die eigenen ziele erreichen kann aus diesem grund würde ich auch für kinder die europa version empfehlen damit eine verbaute strecke nicht gleich frust auslöst zu zweit spielen wir liebsten zugumzug weltreise da dies die anspruchsvollste version ist und das spiel zu zweit sonst zu leicht ist wenn wir freunde zu besuch haben die noch nie zug um zug gespielt haben greifen wir zur nordamerika variante da hier die regeln einfachsten sind keine bahnhöfe und keine tunnelnachteil der europa version ist dass der spielplan wenig ausgeglichen ist wer die lange strecke im norden schafft gewinnt meistens die kurzen tunnelstrecken im süden sind mühsam zu bauen dh wer die südlichen ziele zieht wird dieser runde wahrscheinlich nicht gewinnen dies ist bei der nordamerika und weltreise version ausgeglichener vorteil der europa version ist dass jeder spieler beginn ein langes ziel erhält bei anderen versionen entscheidet dies der zufall außerdem sind bei dieser version die spielkarten deutlich größer als bei der nordamerika version und liegen dadurch besser der handinsgesamt kann ich das spiel sehr empfehlen es sollte bei keinem zugumzug fan der spielsammlung fehlenbeste zugumzug version für 4 oder 5 spieler,119,41,0,4,0,248,1579,5.4,1.0,0.0,0.0
B0007XQQSA,5.0,really easy learn explained person already knows rules game takes quite long time play would say bit expensivebut overall really fun play friends family gatheringsfun game,0,5,0,0,1,26,171,5.6,1.0,-0.02,0.37
B0007XQQSA,5.0,zug um zug gehört unserer familie 2 erw und 3 kinder zwischen 9 und 13 jahre zu den absoluten dauerbrennern wir haben 3 lieblingseditionen dieser reihedeutschland edition super für familien mit jungen kindern oder wenigspielerdas beste spiel für einsteiger ist aus unserer sicht die deutschland edition es werden nur ganz normale bahnstrecken gebaut es gibt keinerlei sonderregeln dad erlernen der regeln dauert maximal 10 minuten toller einstieg für kinder ab 8 jahreeuropa edition super für alle die es gern ein ganz klein wenig komplexer mögen und eher größerer runde spielendas beste zug um zug für 3 besser noch für 45 spieler ist für uns allerdings die europa variante im vergleich zum urspiel der reihe und zur deutschland edition gibt es zusätzlich zu den normalen bahnstrecken noch fähren tunnel und bahnhöfe das spiel wird etwas komplexer bleibt jedoch knackig und recht leicht erlernbar selbst für unsere jüngste kein problemskandinavien edition super für alle die gern zu zweit spielen möchtendas beste zug um zug für 2 oder maximal 3 spieler ist hingegen ganz klar die skandinavien edition durch das enge schienennetz des spielbretts kommt man sich beim bau seiner strecken auch bereits im spiel zu zweit recht häufig die quere ganz wie es ja sein sollte auch hier gibt es neben normalen bahnstrecken fähren und tunnel zu bauen trotz allem bleibt die edition recht einfach erlernbareuropa jubiläumsedition für sammler oder auch ein tolles geschenk für menschen die zug um zug mögen und eh schon alles habenwer spaß diesem spiel hat sollte sich die anschaffung durchaus überlegen von den detailgetreuen waggongs über die schönen blechdosen für die waggongs bis hin zum spielbrett es lohnt sich für die aktuell gelisteten 74 auf jeden fall das spielbrett ist noch einmal deutlich größer als der normalen europa edition und unheimlich schön und detailreich illustriert man braucht jedoch einen großen tisch und lange arme die züge sind von der größe kompatibel zu den normalen editionen und können auch dort wunderbar eingesetzt werden da das spielbrett deutlich größer ist ist auch die spieleschachtel größer als die normalen ins standard ikea regal mit 32cm fachbreite passt es daher nicht ob es nun die normale europa edition oder die jubiläumsedition sein soll kommt also ganz stark auf die individuellen vorlieben generell kann ich das spiel aber auf jeden fall empfehlen4 varianten im direkten vergleich,165,52,0,8,0,384,2419,5.3,1.0,0.16,0.52
B0007XQQSA,3.0,der vergangenheit hatte ich auch das gleiche spiel mit guter qualität und farbe aber dieses mal ist die qualität wenig beeinträchtigt die kartenfarbe ist auch stumpf und passt daher nicht vollständig zur zugfarbe und farbe borddurchschnitt,18,3,0,0,0,36,239,5.7,0.0,0.0,0.0
B0007XQQSA,3.0,recreation childrenthe product dont registration code asmodee website says product original,0,1,0,0,0,11,91,7.4,0.0,0.38,0.75
